experiment,run_idx,step_idx,ck_stage,technique_id,technique_name,action_success,detected,detect_prob,detection_delay,impact_minutes,attacker_belief_high_cap,nash_prob_chosen,discounted_payoff_step
Solver_Bayesian_Adaptive,39,2,Delivery,T0865,Spearphishing Attachment,True,False,0.3960000000000001,0,0,0.01,1.0,1040.3117500008143
Solver_Bayesian_Adaptive,39,3,Exploitation,T0863,User Execution,True,False,0.051750000000000004,0,0,0.01,1.0,3524.4245410551357
Solver_Bayesian_Adaptive,39,4,Installation,T1505.003,Server Software Component: Web Shell,False,False,0.162,0,0,0.01,1.0,2794.9781968753605
Solver_Bayesian_Adaptive,39,5,Command & Control,T0884,Connection Proxy,True,True,0.11250000000000002,1,0,0.043478260869565216,1.0,4290.25258862295
Solver_Bayesian_Adaptive,40,0,Reconnaissance,T0842,Network Sniffing,True,False,0.005000000000000001,0,0,0.11111111111111108,0.3333333333333333,1049.7249999997518
Solver_Bayesian_Adaptive,40,1,Weaponization,T0818,Engineering Workstation Compromise,True,False,0.1575,0,0,0.015384615384615373,0.3333333333333333,1290.6135937496113
Solver_Bayesian_Adaptive,40,2,Delivery,T0865,Spearphishing Attachment,False,True,0.3960000000000001,1,0,0.06569343065693425,1.0,1040.3117500006115
Solver_Bayesian_Adaptive,41,0,Reconnaissance,T0888,Remote System Information Discovery,True,False,0.03,0,0,0.11111111111111108,0.3333333333333333,973.9375000007477
Solver_Bayesian_Adaptive,41,1,Weaponization,T0849,Masquerading,True,False,0.04725000000000001,0,0,0.015384615384615373,0.3333333333333333,1096.1206875008595
Solver_Bayesian_Adaptive,41,2,Delivery,T0865,Spearphishing Attachment,True,False,0.3960000000000001,0,0,0.01,1.0,1040.3117499997431
Solver_Bayesian_Adaptive,41,3,Exploitation,T0863,User Execution,True,True,0.051750000000000004,1,0,0.043478260869565216,1.0,3524.424541054743
Solver_Bayesian_Adaptive,42,0,Reconnaissance,T0887,Wireless Sniffing,True,True,0.4,1,0,0.8181818181818181,0.3333333333333333,1026.0000000002235
Solver_Bayesian_Adaptive,43,0,Reconnaissance,T0842,Network Sniffing,True,False,0.025,0,0,0.11111111111111108,0.9999999999961453,1028.6249999998633
Solver_Bayesian_Adaptive,43,1,Weaponization,T0820,Exploitation for Evasion,True,True,0.6615000000000001,1,0,0.35999999999999993,0.3333333333333333,957.3066875008593
Solver_Bayesian_Adaptive,44,0,Reconnaissance,T0888,Remote System Information Discovery,True,False,0.03,0,0,0.11111111111111108,0.3333333333333333,973.937500000321
Solver_Bayesian_Adaptive,44,1,Weaponization,T0849,Masquerading,False,False,0.04725000000000001,0,0,0.015384615384615373,0.9380952381010691,1096.1206875004607
Solver_Bayesian_Adaptive,44,2,Delivery,T0865,Spearphishing Attachment,False,False,0.3960000000000001,0,0,0.01,1.0,1040.3117500007115
Solver_Bayesian_Adaptive,44,3,Exploitation,T0863,User Execution,True,False,0.051750000000000004,0,0,0.01,1.0,3524.4245410551052
Solver_Bayesian_Adaptive,44,4,Installation,T1505.003,Server Software Component: Web Shell,True,True,0.162,1,0,0.043478260869565216,1.0,2794.9781968748975
Solver_Bayesian_Adaptive,45,0,Reconnaissance,T0842,Network Sniffing,True,False,0.025,0,0,0.11111111111111108,1.0,1028.62499999913
Solver_Bayesian_Adaptive,45,1,Weaponization,T0849,Masquerading,True,False,0.04725000000000001,0,0,0.015384615384615373,0.9380952380931565,1096.1206875000369
Solver_Bayesian_Adaptive,45,2,Delivery,T0865,Spearphishing Attachment,False,True,0.3960000000000001,1,0,0.06569343065693425,1.0,1040.311750000195
Solver_Bayesian_Adaptive,46,0,Reconnaissance,T0842,Network Sniffing,True,False,0.025,0,0,0.11111111111111108,1.0,1028.6250000006453
Solver_Bayesian_Adaptive,46,1,Weaponization,T0849,Masquerading,True,False,0.04725000000000001,0,0,0.015384615384615373,0.9380952380949173,1096.1206875004978
Solver_Bayesian_Adaptive,46,2,Delivery,T0865,Spearphishing Attachment,True,False,0.3960000000000001,0,0,0.01,1.0,1040.311749999415
Solver_Bayesian_Adaptive,46,3,Exploitation,T0863,User Execution,False,False,0.051750000000000004,0,0,0.01,1.0,3524.424541053962
Solver_Bayesian_Adaptive,46,4,Installation,T1505.003,Server Software Component: Web Shell,False,False,0.162,0,0,0.01,1.0,2794.978196874982
Solver_Bayesian_Adaptive,46,5,Command & Control,T0884,Connection Proxy,False,False,0.11250000000000002,0,0,0.01,1.0,4290.252588622757
Solver_Bayesian_Adaptive,46,6,Actions on Objectives,T0882,Theft of Operational Information,True,False,0.17550000000000002,0,50,0.01,1.0,4498.938792678365
Solver_Bayesian_Adaptive,47,0,Reconnaissance,T0842,Network Sniffing,True,False,0.025,0,0,0.11111111111111108,1.0,1028.625000000761
Solver_Bayesian_Adaptive,47,1,Weaponization,T0849,Masquerading,False,False,0.026250000000000002,0,0,0.015384615384615373,0.3333333333333333,1121.955937500721
Solver_Bayesian_Adaptive,47,2,Delivery,T0865,Spearphishing Attachment,True,False,0.3960000000000001,0,0,0.01,1.0,1040.3117500001752
Solver_Bayesian_Adaptive,47,3,Exploitation,T0863,User Execution,True,False,0.051750000000000004,0,0,0.01,1.0,3524.424541055532
Solver_Bayesian_Adaptive,47,4,Installation,T1505.003,Server Software Component: Web Shell,True,False,0.162,0,0,0.01,1.0,2794.9781968746697
Solver_Bayesian_Adaptive,47,5,Command & Control,T0884,Connection Proxy,False,False,0.11250000000000002,0,0,0.01,1.0,4290.252588622637
Solver_Bayesian_Adaptive,47,6,Actions on Objectives,T0882,Theft of Operational Information,True,True,0.17550000000000002,1,0,0.043478260869565216,1.0,4498.938792679461
Solver_Bayesian_Adaptive,48,0,Reconnaissance,T0842,Network Sniffing,True,False,0.025,0,0,0.11111111111111108,1.0,1028.6250000005823
Solver_Bayesian_Adaptive,48,1,Weaponization,T0818,Engineering Workstation Compromise,False,False,0.0315,0,0,0.015384615384615373,0.3333333333333333,1486.4727187494539
Solver_Bayesian_Adaptive,48,2,Delivery,T0865,Spearphishing Attachment,True,True,0.3960000000000001,1,0,0.06569343065693425,1.0,1040.3117500002065
Solver_Bayesian_Adaptive,49,0,Reconnaissance,T0888,Remote System Information Discovery,False,False,0.15,0,0,0.11111111111111108,0.3333333333333333,854.6874999993014
Solver_Bayesian_Adaptive,49,1,Weaponization,T0818,Engineering Workstation Compromise,True,False,0.0315,0,0,0.015384615384615373,0.3333333333333333,1486.472718749925
Solver_Bayesian_Adaptive,49,2,Delivery,T0865,Spearphishing Attachment,True,False,0.3960000000000001,0,0,0.01,1.0,1040.3117499999162
Solver_Bayesian_Adaptive,49,3,Exploitation,T0863,User Execution,True,False,0.051750000000000004,0,0,0.01,1.0,3524.424541055298
Solver_Bayesian_Adaptive,49,4,Installation,T1505.003,Server Software Component: Web Shell,True,True,0.162,1,0,0.043478260869565216,1.0,2794.978196875283
Solver_Bayesian_Adaptive,50,0,Reconnaissance,T0842,Network Sniffing,True,False,0.025,0,0,0.11111111111111108,1.0,1028.6249999992347
Solver_Bayesian_Adaptive,50,1,Weaponization,T0849,Masquerading,True,False,0.04725000000000001,0,0,0.015384615384615373,0.3333333333333333,1096.1206875007115
Solver_Bayesian_Adaptive,50,2,Delivery,T0865,Spearphishing Attachment,False,False,0.3960000000000001,0,0,0.01,1.0,1040.3117499992456
Solver_Bayesian_Adaptive,50,3,Exploitation,T0863,User Execution,True,False,0.051750000000000004,0,0,0.01,1.0,3524.4245410541344
Solver_Bayesian_Adaptive,50,4,Installation,T1505.003,Server Software Component: Web Shell,False,False,0.162,0,0,0.01,1.0,2794.9781968748107
Solver_Bayesian_Adaptive,50,5,Command & Control,T0884,Connection Proxy,False,False,0.11250000000000002,0,0,0.01,1.0,4290.2525886230305
Solver_Bayesian_Adaptive,50,6,Actions on Objectives,T0882,Theft of Operational Information,False,False,0.17550000000000002,0,0,0.01,1.0,4498.938792678247
Solver_Bayesian_Adaptive,51,0,Reconnaissance,T0842,Network Sniffing,True,False,0.025,0,0,0.11111111111111108,1.0,1028.6249999995373
Solver_Bayesian_Adaptive,51,1,Weaponization,T0818,Engineering Workstation Compromise,False,False,0.0315,0,0,0.015384615384615373,0.3333333333333333,1486.4727187493218
Solver_Bayesian_Adaptive,51,2,Delivery,T0865,Spearphishing Attachment,False,True,0.3960000000000001,1,0,0.06569343065693425,1.0,1040.3117500005571
Solver_Bayesian_Adaptive,52,0,Reconnaissance,T0842,Network Sniffing,True,False,0.025,0,0,0.11111111111111108,0.9999999999982944,1028.6250000000641
Solver_Bayesian_Adaptive,52,1,Weaponization,T0849,Masquerading,True,False,0.04725000000000001,0,0,0.015384615384615373,0.9380952380946795,1096.1206874999941
Solver_Bayesian_Adaptive,52,2,Delivery,T0865,Spearphishing Attachment,True,True,0.3960000000000001,1,0,0.06569343065693425,1.0,1040.3117499993555
Solver_Bayesian_Adaptive,53,0,Reconnaissance,T0888,Remote System Information Discovery,True,False,0.15,0,0,0.11111111111111108,0.3333333333333333,854.6874999997552
Solver_Bayesian_Adaptive,53,1,Weaponization,T0849,Masquerading,True,False,0.04725000000000001,0,0,0.015384615384615373,0.3333333333333333,1096.1206875000812
Solver_Bayesian_Adaptive,53,2,Delivery,T0865,Spearphishing Attachment,False,False,0.3960000000000001,0,0,0.01,1.0,1040.3117500000353
Solver_Bayesian_Adaptive,53,3,Exploitation,T0863,User Execution,True,False,0.051750000000000004,0,0,0.01,1.0,3524.424541054172
Solver_Bayesian_Adaptive,53,4,Installation,T1505.003,Server Software Component: Web Shell,True,False,0.162,0,0,0.01,1.0,2794.9781968753427
Solver_Bayesian_Adaptive,53,5,Command & Control,T0884,Connection Proxy,False,False,0.11250000000000002,0,0,0.01,1.0,4290.252588623244
Solver_Bayesian_Adaptive,53,6,Actions on Objectives,T0882,Theft of Operational Information,True,False,0.17550000000000002,0,50,0.01,1.0,4498.938792678596
Solver_Bayesian_Adaptive,54,0,Reconnaissance,T0842,Network Sniffing,False,False,0.025,0,0,0.11111111111111108,1.0,1028.6249999991405
Solver_Bayesian_Adaptive,54,1,Weaponization,T0849,Masquerading,True,False,0.04725000000000001,0,0,0.015384615384615373,0.9380952381029238,1096.1206875000842
Solver_Bayesian_Adaptive,54,2,Delivery,T0865,Spearphishing Attachment,True,False,0.3960000000000001,0,0,0.01,1.0,1040.3117500003548
Solver_Bayesian_Adaptive,54,3,Exploitation,T0863,User Execution,True,False,0.051750000000000004,0,0,0.01,1.0,3524.4245410554936
Solver_Bayesian_Adaptive,54,4,Installation,T1505.003,Server Software Component: Web Shell,True,False,0.162,0,0,0.01,1.0,2794.978196874431
Solver_Bayesian_Adaptive,54,5,Command & Control,T0884,Connection Proxy,False,False,0.11250000000000002,0,0,0.01,1.0,4290.252588622486
Solver_Bayesian_Adaptive,54,6,Actions on Objectives,T0882,Theft of Operational Information,True,False,0.17550000000000002,0,50,0.01,1.0,4498.938792678376
Solver_Bayesian_Adaptive,55,0,Reconnaissance,T0842,Network Sniffing,True,False,0.045000000000000005,0,0,0.11111111111111108,0.3333333333333333,1007.5249999997421
Solver_Bayesian_Adaptive,55,1,Weaponization,T0820,Exploitation for Evasion,True,False,0.3675,0,0,0.015384615384615373,0.3333333333333333,1508.2259374999353
Solver_Bayesian_Adaptive,55,2,Delivery,T0865,Spearphishing Attachment,False,False,0.3960000000000001,0,0,0.01,1.0,1040.3117500006483
Solver_Bayesian_Adaptive,55,3,Exploitation,T0863,User Execution,True,False,0.051750000000000004,0,0,0.01,1.0,3524.424541054624
Solver_Bayesian_Adaptive,55,4,Installation,T1505.003,Server Software Component: Web Shell,True,False,0.162,0,0,0.01,1.0,2794.9781968747197
Solver_Bayesian_Adaptive,55,5,Command & Control,T0884,Connection Proxy,True,False,0.11250000000000002,0,0,0.01,1.0,4290.252588622787
Solver_Bayesian_Adaptive,55,6,Actions on Objectives,T0882,Theft of Operational Information,False,False,0.17550000000000002,0,0,0.01,1.0,4498.938792678972
Solver_Bayesian_Adaptive,56,0,Reconnaissance,T0842,Network Sniffing,True,False,0.025,0,0,0.11111111111111108,0.9999999999990761,1028.6249999998554
Solver_Bayesian_Adaptive,56,1,Weaponization,T0849,Masquerading,False,False,0.04725000000000001,0,0,0.015384615384615373,0.9380952380963571,1096.1206875002083
Solver_Bayesian_Adaptive,56,2,Delivery,T0865,Spearphishing Attachment,True,False,0.3960000000000001,0,0,0.01,1.0,1040.3117500004532
Solver_Bayesian_Adaptive,56,3,Exploitation,T0863,User Execution,True,False,0.051750000000000004,0,0,0.01,1.0,3524.424541054277
Solver_Bayesian_Adaptive,56,4,Installation,T1505.003,Server Software Component: Web Shell,True,False,0.162,0,0,0.01,1.0,2794.978196874361
Solver_Bayesian_Adaptive,56,5,Command & Control,T0884,Connection Proxy,False,False,0.11250000000000002,0,0,0.01,1.0,4290.252588622601
Solver_Bayesian_Adaptive,56,6,Actions on Objectives,T0882,Theft of Operational Information,True,True,0.17550000000000002,1,0,0.043478260869565216,1.0,4498.938792678807
Solver_Bayesian_Adaptive,57,0,Reconnaissance,T0842,Network Sniffing,True,True,0.025,1,0,0.8181818181818181,1.0,1028.6250000008256
Solver_Bayesian_Adaptive,58,0,Reconnaissance,T0842,Network Sniffing,True,False,0.025,0,0,0.11111111111111108,1.0,1028.625000000723
Solver_Bayesian_Adaptive,58,1,Weaponization,T0849,Masquerading,True,False,0.026250000000000002,0,0,0.015384615384615373,0.3333333333333333,1121.9559374991634
Solver_Bayesian_Adaptive,58,2,Delivery,T0865,Spearphishing Attachment,True,True,0.3960000000000001,1,0,0.06569343065693425,1.0,1040.3117499992388
Solver_Bayesian_Adaptive,59,0,Reconnaissance,T0842,Network Sniffing,True,False,0.025,0,0,0.11111111111111108,1.0,1028.6250000005364
Solver_Bayesian_Adaptive,59,1,Weaponization,T0818,Engineering Workstation Compromise,False,False,0.28350000000000003,0,0,0.015384615384615373,0.3333333333333333,1094.7544687492011
Solver_Bayesian_Adaptive,59,2,Delivery,T0865,Spearphishing Attachment,True,False,0.3960000000000001,0,0,0.01,1.0,1040.311749999259
Solver_Bayesian_Adaptive,59,3,Exploitation,T0863,User Execution,True,False,0.051750000000000004,0,0,0.01,1.0,3524.4245410543335
Solver_Bayesian_Adaptive,59,4,Installation,T1505.003,Server Software Component: Web Shell,False,False,0.162,0,0,0.01,1.0,2794.9781968757543
Solver_Bayesian_Adaptive,59,5,Command & Control,T0884,Connection Proxy,False,False,0.11250000000000002,0,0,0.01,1.0,4290.2525886228495
Solver_Bayesian_Adaptive,59,6,Actions on Objectives,T0882,Theft of Operational Information,True,True,0.17550000000000002,1,0,0.043478260869565216,1.0,4498.93879267812
Solver_Bayesian_Adaptive,60,0,Reconnaissance,T0842,Network Sniffing,True,False,0.025,0,0,0.11111111111111108,1.0,1028.6250000008067
Solver_Bayesian_Adaptive,60,1,Weaponization,T0820,Exploitation for Evasion,True,False,0.3675,0,0,0.015384615384615373,0.3333333333333333,1508.225937499386
Solver_Bayesian_Adaptive,60,2,Delivery,T0865,Spearphishing Attachment,True,True,0.3960000000000001,1,0,0.06569343065693425,1.0,1040.3117499991965
Solver_Bayesian_Adaptive,61,0,Reconnaissance,T0842,Network Sniffing,True,False,0.025,0,0,0.11111111111111108,0.9999999999962862,1028.6250000001012
Solver_Bayesian_Adaptive,61,1,Weaponization,T0849,Masquerading,True,False,0.04725000000000001,0,0,0.015384615384615373,0.9380952380985156,1096.1206875002129
Solver_Bayesian_Adaptive,61,2,Delivery,T0865,Spearphishing Attachment,True,False,0.3960000000000001,0,0,0.01,1.0,1040.3117500006217
Solver_Bayesian_Adaptive,61,3,Exploitation,T0863,User Execution,True,False,0.051750000000000004,0,0,0.01,1.0,3524.4245410544013
Solver_Bayesian_Adaptive,61,4,Installation,T1505.003,Server Software Component: Web Shell,False,False,0.162,0,0,0.01,1.0,2794.978196874374
Solver_Bayesian_Adaptive,61,5,Command & Control,T0884,Connection Proxy,True,False,0.11250000000000002,0,0,0.01,1.0,4290.252588623167
Solver_Bayesian_Adaptive,61,6,Actions on Objectives,T0882,Theft of Operational Information,False,False,0.17550000000000002,0,0,0.01,1.0,4498.938792678364
Solver_Bayesian_Adaptive,62,0,Reconnaissance,T0842,Network Sniffing,True,False,0.025,0,0,0.11111111111111108,0.9999999999949568,1028.6249999993106
Solver_Bayesian_Adaptive,62,1,Weaponization,T0849,Masquerading,False,False,0.04725000000000001,0,0,0.015384615384615373,0.9380952380998873,1096.1206875000626
Solver_Bayesian_Adaptive,62,2,Delivery,T0865,Spearphishing Attachment,True,False,0.3960000000000001,0,0,0.01,1.0,1040.3117500001013
Solver_Bayesian_Adaptive,62,3,Exploitation,T0863,User Execution,True,False,0.051750000000000004,0,0,0.01,1.0,3524.4245410539224
Solver_Bayesian_Adaptive,62,4,Installation,T1505.003,Server Software Component: Web Shell,False,False,0.162,0,0,0.01,1.0,2794.978196874415
Solver_Bayesian_Adaptive,62,5,Command & Control,T0884,Connection Proxy,False,False,0.11250000000000002,0,0,0.01,1.0,4290.252588622356
Solver_Bayesian_Adaptive,62,6,Actions on Objectives,T0882,Theft of Operational Information,True,False,0.17550000000000002,0,50,0.01,1.0,4498.9387926792
Solver_Bayesian_Adaptive,63,0,Reconnaissance,T0842,Network Sniffing,True,False,0.025,0,0,0.11111111111111108,0.9999999999983765,1028.6249999990807
Solver_Bayesian_Adaptive,63,1,Weaponization,T0849,Masquerading,True,False,0.04725000000000001,0,0,0.015384615384615373,0.9380952380953357,1096.1206874992656
Solver_Bayesian_Adaptive,63,2,Delivery,T0865,Spearphishing Attachment,True,False,0.3960000000000001,0,0,0.01,1.0,1040.3117499998534
Solver_Bayesian_Adaptive,63,3,Exploitation,T0863,User Execution,True,False,0.051750000000000004,0,0,0.01,1.0,3524.424541054454
Solver_Bayesian_Adaptive,63,4,Installation,T1505.003,Server Software Component: Web Shell,False,False,0.162,0,0,0.01,1.0,2794.978196875313
Solver_Bayesian_Adaptive,63,5,Command & Control,T0884,Connection Proxy,True,False,0.11250000000000002,0,0,0.01,1.0,4290.252588623699
Solver_Bayesian_Adaptive,63,6,Actions on Objectives,T0882,Theft of Operational Information,False,False,0.17550000000000002,0,0,0.01,1.0,4498.938792678899
Solver_Bayesian_Adaptive,64,0,Reconnaissance,T0887,Wireless Sniffing,True,False,0.08000000000000002,0,0,0.11111111111111108,0.3333333333333333,1387.5999999992125
Solver_Bayesian_Adaptive,64,1,Weaponization,T0820,Exploitation for Evasion,True,False,0.6615000000000001,0,0,0.015384615384615373,0.3333333333333333,957.3066875004595
Solver_Bayesian_Adaptive,64,2,Delivery,T0865,Spearphishing Attachment,True,False,0.3960000000000001,0,0,0.01,1.0,1040.3117499997768
Solver_Bayesian_Adaptive,64,3,Exploitation,T0863,User Execution,True,False,0.051750000000000004,0,0,0.01,1.0,3524.424541054672
Solver_Bayesian_Adaptive,64,4,Installation,T1505.003,Server Software Component: Web Shell,False,False,0.162,0,0,0.01,1.0,2794.9781968757343
Solver_Bayesian_Adaptive,64,5,Command & Control,T0884,Connection Proxy,True,False,0.11250000000000002,0,0,0.01,1.0,4290.252588623816
Solver_Bayesian_Adaptive,64,6,Actions on Objectives,T0882,Theft of Operational Information,True,False,0.17550000000000002,0,50,0.01,1.0,4498.9387926786085
Solver_Bayesian_Adaptive,65,0,Reconnaissance,T0842,Network Sniffing,True,False,0.025,0,0,0.11111111111111108,0.999999999995553,1028.624999999248
Solver_Bayesian_Adaptive,65,1,Weaponization,T0818,Engineering Workstation Compromise,False,False,0.1575,0,0,0.015384615384615373,0.3333333333333333,1290.6135937502875
Solver_Bayesian_Adaptive,65,2,Delivery,T0865,Spearphishing Attachment,False,False,0.3960000000000001,0,0,0.01,1.0,1040.3117499994903
Solver_Bayesian_Adaptive,65,3,Exploitation,T0863,User Execution,True,False,0.051750000000000004,0,0,0.01,1.0,3524.4245410538483
Solver_Bayesian_Adaptive,65,4,Installation,T1505.003,Server Software Component: Web Shell,False,False,0.162,0,0,0.01,1.0,2794.9781968748903
Solver_Bayesian_Adaptive,65,5,Command & Control,T0884,Connection Proxy,False,False,0.11250000000000002,0,0,0.01,1.0,4290.25258862286
Solver_Bayesian_Adaptive,65,6,Actions on Objectives,T0882,Theft of Operational Information,False,False,0.17550000000000002,0,0,0.01,1.0,4498.938792678765
